period,model,mae,rmse,mape,residual_mean,residual_median,residual_std,residual_variance,residual_min,residual_max,residual_skew,residual_kurtosis,jarque_bera_pvalue,ljung_box_pvalue_lag_7,ljung_box_pvalue_lag_14,ljung_box_pvalue_lag_21,ljung_box_pvalue_lag_28,residual_distribution_plot,residual_over_time_plot,forecast_plot,forecast_error_acf_pacf_plot
Q3 2025,Naive Baseline,6.9270444229976,8.244129491096107,41.00165626415713,,,,,,,,,,,,,,,,,
Q3 2025,7-Day Seasonal Naive,9.344118905374433,10.874032728000392,52.278165220654046,,,,,,,,,,,,,,,,,
Q3 2025,Recent Weekday Average,5.574676722268509,6.9068563191592425,25.33355955732049,,,,,,,,,,,,,,,,,
Q3 2025,Recent 28-Day Mean,7.357749787163035,8.780429129812708,43.96836891921036,,,,,,,,,,,,,,,,,
Q3 2025,"Manual SARIMA(1,0,0)(1,0,0,7)",5.34718273681012,6.682552613098173,26.797308304319582,0.9927697844064904,0.8281821104598386,6.644608173188503,44.15081777520346,-12.8894043752598,18.12389502138843,0.2875778445364997,-0.1533970437876797,0.49771527354715994,1.9231039098295564e-34,2.939154694316252e-47,3.799916271257497e-60,9.720388549294681e-57,"/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q3 2025 - Manual SARIMA(1,0,0)(1,0,0,7) - residual distribution.png","/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q3 2025 - Manual SARIMA(1,0,0)(1,0,0,7) - residuals over time.png",,
Q3 2025,"Auto SARIMA(3, 0, 0)(3, 0, 0, 7)",4.819446148248919,6.104284593796065,25.233677184643742,0.20471341189844705,0.1735301981819113,6.134280562289317,37.629398016880536,-13.002386522819553,15.244825069529174,0.2789593784427874,0.0017585022050830013,0.5572198556942702,9.75538606317913e-28,1.7124156595701595e-36,3.5512837633582914e-48,9.590447646967897e-45,"/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q3 2025 - Auto SARIMA(3, 0, 0)(3, 0, 0, 7) - residual distribution.png","/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q3 2025 - Auto SARIMA(3, 0, 0)(3, 0, 0, 7) - residuals over time.png",,
Q3 2025,"SARIMAX + holiday (3, 0, 0)(3, 0, 0, 7)",4.799700636015833,6.07369403536816,25.138730898267315,0.19023632863267217,0.09455476743788616,6.103978510232171,37.258553653376154,-13.083734448560175,15.231117057847836,0.2860102511093439,0.008657121572317461,0.5418033640961686,8.208785462030453e-28,5.8970702699396345e-37,4.3329541425462155e-49,1.1378506701276288e-45,"/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q3 2025 - SARIMAX + holiday (3, 0, 0)(3, 0, 0, 7) - residual distribution.png","/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q3 2025 - SARIMAX + holiday (3, 0, 0)(3, 0, 0, 7) - residuals over time.png",,
Q3 2025,Prophet + holidays,3.2441186144154397,4.0276526534570865,14.925771351260487,0.9189272828977263,0.7920047315179621,3.9429104358948326,15.54654270548838,-8.640927047450958,10.819683855510064,0.1495679722981022,-0.09309480622251431,0.8101103132948724,2.0168312625624986e-07,1.4985835714412207e-06,5.504295239122431e-06,6.339071335295712e-09,/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q3 2025 - Prophet + holidays - residual distribution.png,/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q3 2025 - Prophet + holidays - residuals over time.png,,
Q1 2026,Prophet + holidays,6.948628227040819,8.520587914674556,37.14655468534265,-1.8318467518870096,-3.9321717498053257,8.36796192954697,70.02278685434744,-15.86716126482825,27.823663773242927,1.209265999711053,1.8211452990601007,1.4557067483985703e-07,5.403149773018677e-16,7.809393720638514e-19,7.122944069870937e-21,5.758854526996148e-19,/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q1 2026 - Prophet + holidays - forecast error distribution.png,/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q1 2026 - Prophet + holidays - forecast errors over time.png,/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q1 2026 - Prophet + holidays - forecast vs actual.png,/Users/daviddupre/Documents/PERSONAL PROJECTS PORTFOLIO/aviation_delay_analysis/plots/forecast_residuals_no_defs/Q1 2026 - forecast error ACF PACF.png
